brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date,year_sold,price_per_sqft
23592.0,sold,1000000.0,3.0,2.0,0.16,1835551.0,San Diego,California,92131.0,1251.0,2022-03-02,2022.0,799.3605115907275
23089.0,sold,949900.0,3.0,2.0,0.17,1574877.0,San Diego,California,92111.0,1126.0,2022-03-02,2022.0,843.6056838365897
23089.0,sold,699900.0,3.0,2.0,0.21,1529534.0,San Diego,California,92114.0,1355.0,2022-03-02,2022.0,516.5313653136532
23592.0,sold,1299000.0,3.0,2.0,0.16,1390309.0,San Diego,California,92117.0,1354.0,2022-03-02,2022.0,959.3796159527326
23089.0,sold,1195000.0,3.0,3.0,,759060.0,San Diego,California,92108.0,1894.0,2022-03-02,2022.0,630.9398099260824
53016.0,sold,2450000.0,4.0,4.0,0.24,43191.0,San Diego,California,92131.0,3740.0,2022-03-02,2022.0,655.0802139037434
81134.0,sold,698999.0,2.0,3.0,,1834742.0,San Diego,California,92131.0,1216.0,2022-03-02,2022.0,574.8347039473684
23089.0,sold,1300000.0,4.0,3.0,0.07,90076.0,San Diego,California,92131.0,1876.0,2022-03-02,2022.0,692.9637526652452
22611.0,sold,899000.0,2.0,3.0,,294147.0,San Diego,California,92130.0,1405.0,2022-03-02,2022.0,639.8576512455516
108251.0,sold,499000.0,2.0,1.0,20.03,493407.0,San Diego,California,92127.0,855.0,2022-03-02,2022.0,583.625730994152
78063.0,sold,1350000.0,4.0,3.0,,261399.0,San Diego,California,92129.0,2290.0,2022-03-03,2022.0,589.5196506550218
11574.0,sold,925000.0,3.0,2.0,,148019.0,San Diego,California,92126.0,1040.0,2022-03-03,2022.0,889.4230769230769
109978.0,sold,825000.0,3.0,3.0,,51422.0,San Diego,California,92131.0,1724.0,2022-03-03,2022.0,478.538283062645
84529.0,sold,1825000.0,4.0,4.0,0.13,1515727.0,San Diego,California,92130.0,2773.0,2022-03-03,2022.0,658.1319870176704
10340.0,sold,365000.0,1.0,1.0,,1503204.0,San Diego,California,92108.0,650.0,2022-03-03,2022.0,561.5384615384615
10340.0,sold,675000.0,2.0,3.0,2.41,1833910.0,San Diego,California,92131.0,1216.0,2022-03-03,2022.0,555.0986842105264
71053.0,sold,1279900.0,3.0,3.0,0.09,357996.0,San Diego,California,92128.0,1996.0,2022-03-03,2022.0,641.2324649298597
109752.0,sold,829000.0,3.0,2.0,,843579.0,San Diego,California,92108.0,1297.0,2022-03-03,2022.0,639.1673091750192
16829.0,sold,1799000.0,4.0,4.0,0.11,1103502.0,San Diego,California,92103.0,2791.0,2022-03-03,2022.0,644.5718380508778
23089.0,sold,1100000.0,3.0,2.0,0.16,773991.0,San Diego,California,92123.0,1107.0,2022-03-03,2022.0,993.676603432701
10340.0,sold,1400000.0,1.0,1.0,0.13,1254035.0,San Diego,California,92107.0,635.0,2022-03-03,2022.0,2204.7244094488187
103294.0,sold,749000.0,4.0,2.0,0.13,584972.0,San Diego,California,92105.0,1360.0,2022-03-03,2022.0,550.7352941176471
109977.0,sold,370000.0,1.0,1.0,1.62,1445384.0,San Diego,California,92115.0,724.0,2022-03-03,2022.0,511.0497237569061
61997.0,sold,899000.0,4.0,2.0,0.16,1547449.0,San Diego,California,92120.0,1344.0,2022-03-03,2022.0,668.8988095238095
23089.0,sold,1250000.0,4.0,2.0,0.18,1278377.0,San Diego,California,92124.0,1817.0,2022-03-03,2022.0,687.9471656576775
21001.0,sold,885900.0,4.0,3.0,0.14,1386410.0,San Diego,California,92114.0,1810.0,2022-03-03,2022.0,489.4475138121547
29019.0,sold,1695000.0,4.0,3.0,0.23,941538.0,San Diego,California,92122.0,2321.0,2022-03-03,2022.0,730.2886686772943
22611.0,sold,2100000.0,5.0,3.0,0.11,1402073.0,San Diego,California,92130.0,2729.0,2022-03-03,2022.0,769.5126419934041
2802.0,sold,1204000.0,4.0,2.0,0.17,124592.0,San Diego,California,92131.0,1811.0,2022-03-03,2022.0,664.8260629486472
53016.0,sold,1149000.0,3.0,2.0,0.12,311148.0,San Diego,California,92128.0,1671.0,2022-03-04,2022.0,687.6122082585279
108251.0,sold,499900.0,2.0,2.0,3.0,1828711.0,San Diego,California,92129.0,1088.0,2022-03-04,2022.0,459.46691176470586
26642.0,sold,1300000.0,3.0,3.0,0.47,253515.0,San Diego,California,92129.0,1620.0,2022-03-04,2022.0,802.4691358024692
31410.0,sold,539000.0,2.0,2.0,8.88,463896.0,San Diego,California,92128.0,1372.0,2022-03-04,2022.0,392.85714285714283
100406.0,sold,660000.0,3.0,2.0,0.5,1223464.0,San Diego,California,92114.0,1310.0,2022-03-04,2022.0,503.8167938931298
44690.0,sold,3400000.0,4.0,4.0,0.06,1678076.0,San Diego,California,92109.0,2277.0,2022-03-04,2022.0,1493.1927975406236
109977.0,sold,1199000.0,3.0,2.0,0.23,165034.0,San Diego,California,92126.0,1623.0,2022-03-04,2022.0,738.7553912507702
23592.0,sold,749000.0,2.0,2.0,3.0,223646.0,San Diego,California,92130.0,1101.0,2022-03-04,2022.0,680.2906448683016
81134.0,sold,650000.0,3.0,2.0,0.81,495180.0,San Diego,California,92127.0,1243.0,2022-03-04,2022.0,522.9283990345938
2802.0,sold,759900.0,2.0,3.0,11.84,486760.0,San Diego,California,92127.0,1211.0,2022-03-04,2022.0,627.4979355904211
48629.0,sold,1065000.0,4.0,3.0,,1181177.0,San Diego,California,92105.0,2050.0,2022-03-04,2022.0,519.5121951219512
23089.0,sold,999000.0,3.0,2.0,0.22,1493491.0,San Diego,California,92119.0,1477.0,2022-03-04,2022.0,676.3710223425863
94427.0,sold,1015000.0,2.0,2.0,0.86,1722320.0,San Diego,California,92103.0,1251.0,2022-03-04,2022.0,811.3509192645884
101966.0,sold,1559000.0,3.0,2.0,0.13,1226579.0,San Diego,California,92116.0,1816.0,2022-03-04,2022.0,858.4801762114538
108252.0,sold,585000.0,1.0,1.0,,168870.0,San Diego,California,92101.0,994.0,2022-03-04,2022.0,588.5311871227365
2802.0,sold,541200.0,2.0,2.0,3.11,1825721.0,San Diego,California,92126.0,1041.0,2022-03-04,2022.0,519.8847262247839
32612.0,sold,475000.0,1.0,1.0,1.38,392286.0,San Diego,California,92101.0,721.0,2022-03-04,2022.0,658.8072122052705
11574.0,sold,700000.0,3.0,2.0,0.22,983836.0,San Diego,California,92114.0,1461.0,2022-03-04,2022.0,479.12388774811774
29559.0,sold,522000.0,2.0,2.0,4.72,43181.0,San Diego,California,92126.0,808.0,2022-03-04,2022.0,646.039603960396
23592.0,sold,1049000.0,2.0,2.0,,514277.0,San Diego,California,92128.0,1597.0,2022-03-07,2022.0,656.856606136506
109978.0,sold,650000.0,2.0,2.0,0.21,1382189.0,San Diego,California,92114.0,1170.0,2022-03-07,2022.0,555.5555555555555
83638.0,sold,1078800.0,4.0,3.0,0.09,1814738.0,San Diego,California,92129.0,2107.0,2022-03-07,2022.0,512.0075937351685
50290.0,sold,419900.0,2.0,1.0,,320549.0,San Diego,California,92129.0,882.0,2022-03-07,2022.0,476.0770975056689
24186.0,sold,2950000.0,4.0,3.0,,1435787.0,San Diego,California,92130.0,3230.0,2022-03-07,2022.0,913.3126934984521
24186.0,sold,725000.0,2.0,2.0,,149264.0,San Diego,California,92128.0,1002.0,2022-03-07,2022.0,723.5528942115768
23592.0,sold,389000.0,1.0,1.0,,1831269.0,San Diego,California,92131.0,684.0,2022-03-07,2022.0,568.7134502923976
4302.0,sold,881000.0,3.0,2.0,2.05,218744.0,San Diego,California,92128.0,1449.0,2022-03-08,2022.0,608.0055210489993
89296.0,sold,748000.0,2.0,3.0,,194397.0,San Diego,California,92131.0,1129.0,2022-03-08,2022.0,662.533215234721
11574.0,sold,1325000.0,3.0,2.0,0.23,1301984.0,San Diego,California,92110.0,1421.0,2022-03-08,2022.0,932.441942294159
16829.0,sold,1295000.0,2.0,2.0,0.05,1682129.0,San Diego,California,92109.0,944.0,2022-03-08,2022.0,1371.822033898305
71240.0,sold,1096000.0,4.0,3.0,0.13,1373554.0,San Diego,California,92124.0,1858.0,2022-03-08,2022.0,589.8815931108719
74321.0,sold,915000.0,3.0,3.0,1.0,56902.0,San Diego,California,92121.0,1390.0,2022-03-08,2022.0,658.273381294964
84529.0,sold,719900.0,4.0,2.0,,1622404.0,San Diego,California,92114.0,1680.0,2022-03-08,2022.0,428.51190476190476
24186.0,sold,849000.0,3.0,3.0,,1828039.0,San Diego,California,92131.0,1547.0,2022-03-08,2022.0,548.8041370394311
28293.0,sold,1850000.0,4.0,5.0,0.13,502375.0,San Diego,California,92127.0,3438.0,2022-03-08,2022.0,538.1035485747527
72654.0,sold,1245000.0,3.0,3.0,0.12,283230.0,San Diego,California,92129.0,1977.0,2022-03-08,2022.0,629.742033383915
2802.0,sold,390000.0,1.0,1.0,,1537871.0,San Diego,California,92120.0,638.0,2022-03-08,2022.0,611.2852664576802
2802.0,sold,505900.0,2.0,2.0,1.07,1606462.0,San Diego,California,92119.0,1182.0,2022-03-08,2022.0,428.00338409475467
10340.0,sold,665000.0,2.0,2.0,,262933.0,San Diego,California,92128.0,1196.0,2022-03-08,2022.0,556.0200668896321
109978.0,sold,499888.0,2.0,2.0,4.72,60706.0,San Diego,California,92129.0,881.0,2022-03-09,2022.0,567.4097616345063
45085.0,sold,1950000.0,5.0,5.0,0.12,1270867.0,San Diego,California,92130.0,3073.0,2022-03-09,2022.0,634.5590628050765
22611.0,sold,950000.0,3.0,3.0,11.84,489781.0,San Diego,California,92127.0,1578.0,2022-03-09,2022.0,602.0278833967047
53016.0,sold,294111.0,2.0,1.0,0.97,374127.0,San Diego,California,92127.0,732.0,2022-03-09,2022.0,401.7909836065574
72576.0,sold,455000.0,1.0,1.0,,209992.0,San Diego,California,92128.0,704.0,2022-03-09,2022.0,646.3068181818181
16829.0,sold,1899000.0,3.0,3.0,0.15,479793.0,San Diego,California,92127.0,3034.0,2022-03-09,2022.0,625.9063941990771
36389.0,sold,1060000.0,3.0,3.0,,52363.0,San Diego,California,92128.0,1638.0,2022-03-09,2022.0,647.1306471306472
2802.0,sold,467800.0,2.0,1.0,9.71,1185436.0,San Diego,California,92111.0,941.0,2022-03-10,2022.0,497.1307120085016
16829.0,sold,725000.0,2.0,2.0,,1570320.0,San Diego,California,92101.0,1041.0,2022-03-10,2022.0,696.445725264169
109978.0,sold,1660000.0,4.0,3.0,,1211629.0,San Diego,California,92103.0,1912.0,2022-03-10,2022.0,868.2008368200837
11574.0,sold,520000.0,3.0,2.0,6.92,1556014.0,San Diego,California,92139.0,1373.0,2022-03-10,2022.0,378.73270211216317
103351.0,sold,1650000.0,4.0,3.0,,496422.0,San Diego,California,92127.0,3007.0,2022-03-10,2022.0,548.7196541403392
20511.0,sold,995000.0,2.0,2.0,0.14,1227591.0,San Diego,California,92105.0,1160.0,2022-03-10,2022.0,857.7586206896551
18774.0,sold,950000.0,4.0,2.0,0.14,1547660.0,San Diego,California,92120.0,1480.0,2022-03-10,2022.0,641.8918918918919
83484.0,sold,1399900.0,4.0,3.0,0.1,314259.0,San Diego,California,92128.0,1988.0,2022-03-11,2022.0,704.1750503018109
84683.0,sold,999999.0,3.0,2.0,,190369.0,San Diego,California,92128.0,2161.0,2022-03-11,2022.0,462.7482646922721
98865.0,sold,629000.0,2.0,2.0,,153848.0,San Diego,California,92131.0,1032.0,2022-03-11,2022.0,609.4961240310078
65205.0,sold,1599000.0,4.0,3.0,0.06,303562.0,San Diego,California,92130.0,2091.0,2022-03-11,2022.0,764.7058823529412
95259.0,sold,695500.0,2.0,3.0,,276012.0,San Diego,California,92128.0,1185.0,2022-03-11,2022.0,586.9198312236286
53016.0,sold,1200000.0,4.0,3.0,0.1,310137.0,San Diego,California,92129.0,1697.0,2022-03-11,2022.0,707.1302298173247
10340.0,sold,2199000.0,5.0,5.0,,1689204.0,San Diego,California,92127.0,3585.0,2022-03-11,2022.0,613.3891213389121
47604.0,sold,1200000.0,3.0,2.0,,266415.0,San Diego,California,92129.0,1760.0,2022-03-14,2022.0,681.8181818181819
10340.0,sold,2150000.0,5.0,3.0,0.19,90738.0,San Diego,California,92121.0,2432.0,2022-03-14,2022.0,884.046052631579
83166.0,sold,1499000.0,5.0,3.0,0.38,266884.0,San Diego,California,92128.0,2444.0,2022-03-14,2022.0,613.3387888707038
16829.0,sold,1455000.0,4.0,3.0,0.12,105049.0,San Diego,California,92124.0,2519.0,2022-03-14,2022.0,577.6101627630012
108251.0,sold,1280000.0,4.0,3.0,0.1,189308.0,San Diego,California,92128.0,1982.0,2022-03-14,2022.0,645.8123107971745
109977.0,sold,399999.0,1.0,1.0,,495176.0,San Diego,California,92127.0,745.0,2022-03-15,2022.0,536.9114093959731
109978.0,sold,439900.0,1.0,1.0,2.75,554883.0,San Diego,California,92128.0,716.0,2022-03-15,2022.0,614.3854748603352
108251.0,sold,550000.0,1.0,1.0,,394818.0,San Diego,California,92128.0,708.0,2022-03-15,2022.0,776.8361581920904
109978.0,sold,749000.0,2.0,2.0,0.18,460925.0,San Diego,California,92128.0,1450.0,2022-03-15,2022.0,516.551724137931
53016.0,sold,875000.0,3.0,3.0,0.14,240955.0,San Diego,California,92128.0,1963.0,2022-03-15,2022.0,445.746306673459
24186.0,sold,999000.0,4.0,3.0,0.13,1631206.0,San Diego,California,92126.0,1804.0,2022-03-15,2022.0,553.7694013303769
10340.0,sold,1800000.0,3.0,2.0,0.11,1045426.0,San Diego,California,92104.0,1782.0,2022-03-15,2022.0,1010.10101010101
84529.0,sold,1349000.0,4.0,3.0,0.17,305415.0,San Diego,California,92129.0,1978.0,2022-03-15,2022.0,682.0020222446916
72576.0,sold,875000.0,2.0,2.0,,60688.0,San Diego,California,92131.0,1082.0,2022-03-15,2022.0,808.6876155268022
16829.0,sold,899000.0,2.0,2.0,0.1,219422.0,San Diego,California,92128.0,1500.0,2022-03-15,2022.0,599.3333333333334
89268.0,sold,649000.0,2.0,2.0,3.64,193422.0,San Diego,California,92128.0,1217.0,2022-03-15,2022.0,533.278553820871
109978.0,sold,1090000.0,3.0,3.0,19.0,450755.0,San Diego,California,92127.0,1974.0,2022-03-16,2022.0,552.1783181357649
23592.0,sold,1699000.0,4.0,3.0,0.52,241604.0,San Diego,California,92131.0,2494.0,2022-03-16,2022.0,681.2349639133921
98162.0,sold,1200000.0,3.0,2.0,0.18,190596.0,San Diego,California,92128.0,1650.0,2022-03-16,2022.0,727.2727272727273
2802.0,sold,759000.0,2.0,2.0,0.06,88687.0,San Diego,California,92124.0,1050.0,2022-03-16,2022.0,722.8571428571429
105643.0,sold,2700000.0,4.0,4.0,0.25,477245.0,San Diego,California,92127.0,3889.0,2022-03-16,2022.0,694.265878117768
433.0,sold,499999.0,2.0,2.0,9.63,55774.0,San Diego,California,92126.0,913.0,2022-03-17,2022.0,547.644030668127
53016.0,sold,1300000.0,4.0,2.0,0.18,295016.0,San Diego,California,92129.0,1731.0,2022-03-17,2022.0,751.0109763142692
74948.0,sold,829900.0,3.0,3.0,2.22,194825.0,San Diego,California,92129.0,1510.0,2022-03-17,2022.0,549.6026490066225
2802.0,sold,997990.0,4.0,4.0,1.76,155905.0,San Diego,California,92126.0,1814.0,2022-03-17,2022.0,550.1598676957001
22649.0,sold,800000.0,3.0,3.0,,195457.0,San Diego,California,92128.0,1789.0,2022-03-17,2022.0,447.17719396310787
24186.0,sold,1200000.0,4.0,3.0,,257195.0,San Diego,California,92129.0,1970.0,2022-03-18,2022.0,609.1370558375635
109978.0,sold,1398300.0,4.0,3.0,0.08,1724629.0,San Diego,California,92127.0,2360.0,2022-03-18,2022.0,592.5
53016.0,sold,994900.0,3.0,3.0,0.09,1743730.0,San Diego,California,92129.0,1694.0,2022-03-18,2022.0,587.3081463990555
70150.0,sold,998888.0,3.0,2.0,0.19,455381.0,San Diego,California,92128.0,1614.0,2022-03-18,2022.0,618.8897149938042
72633.0,sold,935000.0,4.0,3.0,,1810794.0,San Diego,California,92126.0,1611.0,2022-03-18,2022.0,580.3848541278709
9129.0,sold,2400000.0,5.0,4.0,0.2,108785.0,San Diego,California,92127.0,3372.0,2022-03-18,2022.0,711.7437722419929
89296.0,sold,1188000.0,4.0,2.0,,56378.0,San Diego,California,92126.0,2000.0,2022-03-18,2022.0,594.0
15658.0,sold,1400000.0,5.0,3.0,0.13,328166.0,San Diego,California,92129.0,2676.0,2022-03-18,2022.0,523.168908819133
109977.0,sold,1980000.0,5.0,3.0,,176470.0,San Diego,California,92131.0,3050.0,2022-03-18,2022.0,649.1803278688525
89319.0,sold,980000.0,3.0,2.0,,258619.0,San Diego,California,92128.0,1565.0,2022-03-18,2022.0,626.1980830670926
2802.0,sold,737000.0,2.0,1.0,0.12,64930.0,San Diego,California,92126.0,744.0,2022-03-18,2022.0,990.5913978494624
40303.0,sold,995000.0,3.0,2.0,,286066.0,San Diego,California,92128.0,1427.0,2022-03-18,2022.0,697.2669936930623
32692.0,sold,924900.0,3.0,2.0,0.16,102372.0,San Diego,California,92126.0,1329.0,2022-03-18,2022.0,695.9367945823927
108251.0,sold,998000.0,3.0,2.0,0.18,292923.0,San Diego,California,92129.0,1900.0,2022-03-21,2022.0,525.2631578947369
76766.0,sold,789000.0,3.0,2.0,1.63,111314.0,San Diego,California,92128.0,1227.0,2022-03-21,2022.0,643.0317848410758
53016.0,sold,2300000.0,4.0,4.0,0.31,154739.0,San Diego,California,92131.0,3638.0,2022-03-21,2022.0,632.2155030236394
1181.0,sold,1018000.0,3.0,2.0,0.35,228093.0,San Diego,California,92128.0,1815.0,2022-03-21,2022.0,560.8815426997245
97495.0,sold,899000.0,3.0,2.0,,97138.0,San Diego,California,92124.0,1625.0,2022-03-21,2022.0,553.2307692307693
42203.0,sold,915000.0,3.0,3.0,0.14,1267307.0,San Diego,California,92116.0,1451.0,2022-03-21,2022.0,630.5995864920744
73949.0,sold,449500.0,2.0,1.0,,1834230.0,San Diego,California,92129.0,750.0,2022-03-21,2022.0,599.3333333333334
97996.0,sold,780000.0,2.0,1.0,0.07,1168512.0,San Diego,California,92104.0,777.0,2022-03-21,2022.0,1003.8610038610038
16829.0,sold,779800.0,2.0,3.0,1.34,1658628.0,San Diego,California,92129.0,1432.0,2022-03-21,2022.0,544.5530726256983
74829.0,sold,699900.0,2.0,2.0,,135227.0,San Diego,California,92128.0,1068.0,2022-03-21,2022.0,655.3370786516854
32623.0,sold,725000.0,2.0,2.0,14.13,253559.0,San Diego,California,92130.0,864.0,2022-03-21,2022.0,839.1203703703703
86096.0,sold,789000.0,2.0,3.0,0.76,189622.0,San Diego,California,92131.0,1116.0,2022-03-21,2022.0,706.989247311828
22611.0,sold,1550000.0,3.0,2.0,0.13,1181332.0,San Diego,California,92130.0,1360.0,2022-03-21,2022.0,1139.7058823529412
22649.0,sold,800000.0,2.0,2.0,0.11,1735684.0,San Diego,California,92126.0,1008.0,2022-03-22,2022.0,793.6507936507936
45579.0,sold,2000000.0,4.0,3.0,0.13,1199673.0,San Diego,California,92130.0,2163.0,2022-03-22,2022.0,924.6417013407305
23089.0,sold,1350000.0,3.0,3.0,0.19,214728.0,San Diego,California,92131.0,1850.0,2022-03-22,2022.0,729.7297297297297
45508.0,sold,709000.0,3.0,2.0,,495181.0,San Diego,California,92127.0,1243.0,2022-03-22,2022.0,570.3942075623492
44690.0,sold,580000.0,2.0,2.0,,1803022.0,San Diego,California,92129.0,927.0,2022-03-22,2022.0,625.6742179072277
22649.0,sold,789900.0,2.0,2.0,3.76,227194.0,San Diego,California,92130.0,1101.0,2022-03-22,2022.0,717.4386920980926
62801.0,sold,640000.0,2.0,2.0,1.75,1795074.0,San Diego,California,92129.0,927.0,2022-03-22,2022.0,690.3991370010788
45508.0,sold,875000.0,3.0,3.0,,190197.0,San Diego,California,92131.0,1335.0,2022-03-23,2022.0,655.4307116104869
85549.0,sold,1300000.0,4.0,3.0,0.32,140525.0,San Diego,California,92128.0,1893.0,2022-03-23,2022.0,686.7406233491812
28588.0,sold,2199900.0,5.0,5.0,0.14,899703.0,San Diego,California,92104.0,2799.0,2022-03-23,2022.0,785.9592711682744
22611.0,sold,675000.0,1.0,1.0,,1718068.0,San Diego,California,92109.0,700.0,2022-03-23,2022.0,964.2857142857143
53175.0,sold,939000.0,3.0,2.0,0.13,1594143.0,San Diego,California,92111.0,1232.0,2022-03-23,2022.0,762.1753246753246
72654.0,sold,5260000.0,5.0,7.0,0.93,343660.0,San Diego,California,92130.0,8114.0,2022-03-23,2022.0,648.2622627557308
6359.0,sold,790000.0,2.0,2.0,,990899.0,San Diego,California,92101.0,1103.0,2022-03-23,2022.0,716.2284678150498
20575.0,sold,680000.0,4.0,2.0,0.12,1497238.0,San Diego,California,92114.0,1456.0,2022-03-23,2022.0,467.032967032967
45579.0,sold,1950000.0,4.0,4.0,,494245.0,San Diego,California,92127.0,3169.0,2022-03-23,2022.0,615.336068160303
22611.0,sold,1299000.0,4.0,3.0,0.21,176677.0,San Diego,California,92124.0,2372.0,2022-03-23,2022.0,547.6391231028667
2802.0,sold,568200.0,2.0,2.0,7.73,709656.0,San Diego,California,92108.0,977.0,2022-03-23,2022.0,581.5762538382804
,sold,789000.0,3.0,2.0,,123652.0,San Diego,California,92128.0,1267.0,2022-03-23,2022.0,622.7308602999211
65562.0,sold,1299999.0,5.0,3.0,0.11,817295.0,San Diego,California,92102.0,1696.0,2022-03-23,2022.0,766.5088443396227
22611.0,sold,1300000.0,3.0,3.0,0.15,189229.0,San Diego,California,92128.0,2169.0,2022-03-23,2022.0,599.354541263255
10340.0,sold,1800000.0,3.0,2.0,0.16,1179345.0,San Diego,California,92109.0,1928.0,2022-03-23,2022.0,933.6099585062241
53016.0,sold,769900.0,3.0,3.0,7.14,1835592.0,San Diego,California,92131.0,1540.0,2022-03-23,2022.0,499.93506493506493
3541.0,sold,779000.0,2.0,3.0,,480701.0,San Diego,California,92127.0,1108.0,2022-03-24,2022.0,703.0685920577617
52574.0,sold,549999.0,1.0,1.0,7.09,1115596.0,San Diego,California,92130.0,704.0,2022-03-24,2022.0,781.2485795454545
108251.0,sold,1575000.0,3.0,3.0,,153706.0,San Diego,California,92131.0,1878.0,2022-03-24,2022.0,838.6581469648562
39256.0,sold,680000.0,2.0,2.0,,555261.0,San Diego,California,92128.0,1095.0,2022-03-24,2022.0,621.0045662100457
11574.0,sold,850000.0,2.0,2.0,2.15,1119046.0,San Diego,California,92130.0,1020.0,2022-03-24,2022.0,833.3333333333334
71240.0,sold,545000.0,2.0,2.0,3.62,1803732.0,San Diego,California,92126.0,1104.0,2022-03-24,2022.0,493.65942028985506
11439.0,sold,1088000.0,3.0,3.0,,347087.0,San Diego,California,92128.0,1539.0,2022-03-24,2022.0,706.9525666016895
23592.0,sold,1050888.0,4.0,2.0,0.15,423050.0,San Diego,California,92129.0,1405.0,2022-03-25,2022.0,747.9629893238434
23089.0,sold,749000.0,2.0,2.0,3.07,425222.0,San Diego,California,92128.0,1185.0,2022-03-25,2022.0,632.0675105485232
72633.0,sold,1350000.0,3.0,3.0,,71885.0,San Diego,California,92127.0,2112.0,2022-03-25,2022.0,639.2045454545455
72633.0,sold,1180000.0,3.0,3.0,,472279.0,San Diego,California,92127.0,1644.0,2022-03-25,2022.0,717.7615571776156
89268.0,sold,749000.0,2.0,3.0,,189583.0,San Diego,California,92131.0,1116.0,2022-03-25,2022.0,671.1469534050179
90833.0,sold,875000.0,2.0,3.0,0.06,240577.0,San Diego,California,92131.0,1376.0,2022-03-25,2022.0,635.9011627906976
3348.0,sold,1080000.0,3.0,3.0,0.1,517116.0,San Diego,California,92127.0,1728.0,2022-03-25,2022.0,625.0
16829.0,sold,949000.0,2.0,3.0,,1098599.0,San Diego,California,92130.0,1231.0,2022-03-25,2022.0,770.9179528838342
108091.0,sold,1099888.0,3.0,2.0,0.17,409441.0,San Diego,California,92129.0,1476.0,2022-03-25,2022.0,745.1815718157181
109978.0,sold,838000.0,3.0,4.0,,479606.0,San Diego,California,92127.0,1498.0,2022-03-28,2022.0,559.4125500667557
109977.0,sold,1200000.0,3.0,3.0,,475053.0,San Diego,California,92127.0,1732.0,2022-03-28,2022.0,692.8406466512702
109978.0,sold,998300.0,3.0,3.0,1.98,163401.0,San Diego,California,92128.0,1830.0,2022-03-28,2022.0,545.5191256830601
45085.0,sold,688000.0,3.0,2.0,6.7,511025.0,San Diego,California,92127.0,1517.0,2022-03-28,2022.0,453.52669742913645
81134.0,sold,449900.0,2.0,1.0,2.29,327361.0,San Diego,California,92129.0,798.0,2022-03-28,2022.0,563.7844611528822
62542.0,sold,820000.0,2.0,2.0,0.69,1370763.0,San Diego,California,92101.0,1002.0,2022-03-28,2022.0,818.3632734530938
71240.0,sold,827000.0,4.0,2.0,0.37,1119688.0,San Diego,California,92115.0,1728.0,2022-03-28,2022.0,478.587962962963
108251.0,sold,700000.0,3.0,3.0,1.73,216534.0,San Diego,California,92128.0,1464.0,2022-03-28,2022.0,478.14207650273227
10340.0,sold,4695000.0,5.0,7.0,0.44,1489985.0,San Diego,California,92130.0,5443.0,2022-03-28,2022.0,862.5757854124564
81408.0,sold,825000.0,3.0,3.0,,1825955.0,San Diego,California,92124.0,1989.0,2022-03-28,2022.0,414.7812971342383
53016.0,sold,499999.0,2.0,2.0,,1802792.0,San Diego,California,92126.0,1104.0,2022-03-28,2022.0,452.89764492753625
91016.0,sold,2600000.0,6.0,5.0,0.16,1830089.0,San Diego,California,92127.0,4285.0,2022-03-28,2022.0,606.7677946324387
22611.0,sold,810000.0,2.0,2.0,,315332.0,San Diego,California,92130.0,1063.0,2022-03-28,2022.0,761.9943555973659
84529.0,sold,815000.0,2.0,2.0,,1064970.0,San Diego,California,92130.0,942.0,2022-03-29,2022.0,865.1804670912951
81134.0,sold,500000.0,2.0,1.0,,125494.0,San Diego,California,92129.0,924.0,2022-03-29,2022.0,541.1255411255411
96866.0,sold,695000.0,3.0,2.0,14.27,383965.0,San Diego,California,92128.0,1248.0,2022-03-29,2022.0,556.8910256410256
11574.0,sold,499000.0,2.0,2.0,,490296.0,San Diego,California,92127.0,955.0,2022-03-29,2022.0,522.5130890052357
433.0,sold,1699000.0,4.0,3.0,0.3,520815.0,San Diego,California,92128.0,2957.0,2022-03-29,2022.0,574.5688197497464
23592.0,sold,465000.0,3.0,2.0,,492867.0,San Diego,California,92127.0,1040.0,2022-03-29,2022.0,447.11538461538464
109978.0,sold,1998300.0,5.0,4.0,0.16,474781.0,San Diego,California,92127.0,3540.0,2022-03-29,2022.0,564.4915254237288
11574.0,sold,860000.0,2.0,3.0,1.96,1484733.0,San Diego,California,92111.0,1522.0,2022-03-29,2022.0,565.0459921156373
19442.0,sold,699000.0,3.0,2.0,,1492904.0,San Diego,California,92111.0,1392.0,2022-03-29,2022.0,502.1551724137931
101998.0,sold,635000.0,2.0,2.0,1.47,189272.0,San Diego,California,92128.0,1096.0,2022-03-29,2022.0,579.3795620437957
23089.0,sold,1450000.0,3.0,3.0,0.5,1348562.0,San Diego,California,92116.0,2364.0,2022-03-29,2022.0,613.3671742808799
2802.0,sold,989700.0,3.0,2.0,0.15,1430008.0,San Diego,California,92117.0,1363.0,2022-03-29,2022.0,726.118855465884
35346.0,sold,1500000.0,4.0,2.0,0.15,931506.0,San Diego,California,92106.0,1794.0,2022-03-29,2022.0,836.1204013377926
45085.0,sold,2870000.0,5.0,6.0,0.22,461523.0,San Diego,California,92127.0,4283.0,2022-03-29,2022.0,670.0910576698576
29019.0,sold,2995000.0,4.0,5.0,,1832415.0,San Diego,California,92109.0,2598.0,2022-03-29,2022.0,1152.8098537336414
11574.0,sold,775000.0,2.0,1.0,,1284184.0,San Diego,California,92115.0,843.0,2022-03-29,2022.0,919.3357058125741
